video,fps,frame,tip_x,tip_y
PCD_1,25.0,309,217,127
PCD_1,25.0,310,217,127
PCD_1,25.0,311,202,123
PCD_1,25.0,312,202,123
PCD_1,25.0,313,202,123
PCD_1,25.0,314,202,123
PCD_1,25.0,315,202,123
PCD_1,25.0,316,202,123
PCD_1,25.0,317,202,123
PCD_1,25.0,318,202,123
PCD_1,25.0,319,200,125
PCD_1,25.0,320,200,125
PCD_1,25.0,321,202,123
PCD_1,25.0,322,200,125
PCD_1,25.0,323,202,123
PCD_1,25.0,324,202,123
PCD_1,25.0,325,202,123
PCD_1,25.0,326,200,125
PCD_1,25.0,327,200,125
PCD_1,25.0,328,200,125
PCD_1,25.0,329,200,125
PCD_1,25.0,330,200,125
PCD_1,25.0,331,200,125
PCD_1,25.0,332,202,123
PCD_1,25.0,333,200,125
PCD_1,25.0,334,200,125
PCD_1,25.0,335,200,125
PCD_1,25.0,336,200,125
PCD_1,25.0,337,200,125
PCD_1,25.0,338,200,125
PCD_1,25.0,339,200,125
PCD_1,25.0,340,200,125
PCD_1,25.0,341,200,125
PCD_1,25.0,342,200,125
PCD_1,25.0,343,200,125
PCD_1,25.0,344,200,125
PCD_1,25.0,345,200,125
PCD_1,25.0,346,202,123
PCD_1,25.0,347,202,123
PCD_1,25.0,348,202,123
PCD_1,25.0,349,202,123
PCD_1,25.0,350,202,123
PCD_1,25.0,351,202,123
PCD_1,25.0,352,202,123
PCD_1,25.0,353,202,123
PCD_1,25.0,354,202,123
PCD_1,25.0,355,202,123
PCD_1,25.0,356,202,123
PCD_1,25.0,357,202,123
PCD_1,25.0,358,200,125
PCD_1,25.0,359,200,125
PCD_1,25.0,360,200,125
PCD_1,25.0,361,200,125
PCD_1,25.0,362,200,125
PCD_1,25.0,363,200,125
PCD_1,25.0,364,200,125
PCD_1,25.0,365,200,125
PCD_1,25.0,366,200,125
PCD_1,25.0,367,200,125
PCD_1,25.0,368,200,125
PCD_1,25.0,369,200,125
PCD_1,25.0,370,200,125
PCD_1,25.0,371,200,125
PCD_1,25.0,372,200,125
PCD_1,25.0,373,200,125
PCD_1,25.0,374,200,125
PCD_1,25.0,375,200,125
PCD_1,25.0,376,202,123
PCD_1,25.0,377,202,123
PCD_1,25.0,378,200,125
PCD_1,25.0,379,202,123
PCD_1,25.0,380,202,123
PCD_1,25.0,381,200,125
PCD_1,25.0,382,200,125
PCD_1,25.0,383,202,123
PCD_1,25.0,384,202,123
PCD_1,25.0,385,202,123
PCD_1,25.0,386,202,123
PCD_1,25.0,387,202,123
PCD_1,25.0,388,200,125
PCD_1,25.0,389,200,125
PCD_1,25.0,390,200,125
PCD_1,25.0,391,202,123
PCD_1,25.0,392,202,123
PCD_1,25.0,393,209,120
PCD_1,25.0,394,209,120
PCD_1,25.0,395,209,120
PCD_1,25.0,396,209,120
PCD_1,25.0,397,209,120
PCD_1,25.0,398,209,120
PCD_1,25.0,399,209,120
