video,fps,frame,tip_x,tip_y
healthy_14,30.0,290,416,315
healthy_14,30.0,291,416,315
healthy_14,30.0,292,416,315
healthy_14,30.0,293,416,315
healthy_14,30.0,294,417,315
healthy_14,30.0,295,417,315
healthy_14,30.0,296,416,315
healthy_14,30.0,297,416,315
healthy_14,30.0,298,416,315
healthy_14,30.0,299,200,306
healthy_14,30.0,300,200,306
healthy_14,30.0,301,200,306
healthy_14,30.0,302,205,313
healthy_14,30.0,303,205,313
healthy_14,30.0,304,205,313
healthy_14,30.0,305,205,313
healthy_14,30.0,306,205,313
healthy_14,30.0,307,416,314
healthy_14,30.0,308,416,314
healthy_14,30.0,309,416,314
healthy_14,30.0,310,417,316
healthy_14,30.0,311,417,316
healthy_14,30.0,312,417,316
healthy_14,30.0,313,417,316
healthy_14,30.0,314,417,316
healthy_14,30.0,315,417,316
healthy_14,30.0,316,417,316
healthy_14,30.0,317,205,313
healthy_14,30.0,318,205,313
healthy_14,30.0,319,205,313
healthy_14,30.0,320,205,313
healthy_14,30.0,321,205,313
healthy_14,30.0,322,205,313
healthy_14,30.0,323,205,313
healthy_14,30.0,324,205,313
healthy_14,30.0,325,205,313
healthy_14,30.0,326,205,313
healthy_14,30.0,327,205,313
healthy_14,30.0,328,417,315
healthy_14,30.0,329,417,315
healthy_14,30.0,330,417,315
healthy_14,30.0,331,417,315
healthy_14,30.0,332,417,315
healthy_14,30.0,333,417,315
healthy_14,30.0,334,417,315
healthy_14,30.0,335,417,315
healthy_14,30.0,336,417,315
healthy_14,30.0,337,200,307
healthy_14,30.0,338,200,307
healthy_14,30.0,339,205,313
healthy_14,30.0,340,205,313
healthy_14,30.0,341,205,313
healthy_14,30.0,342,205,313
healthy_14,30.0,343,417,315
healthy_14,30.0,344,417,315
healthy_14,30.0,345,205,313
healthy_14,30.0,346,205,313
healthy_14,30.0,347,416,315
healthy_14,30.0,348,416,315
healthy_14,30.0,349,416,315
healthy_14,30.0,350,417,315
healthy_14,30.0,351,417,315
healthy_14,30.0,352,417,315
healthy_14,30.0,353,417,315
healthy_14,30.0,354,417,315
healthy_14,30.0,355,417,315
healthy_14,30.0,356,417,315
healthy_14,30.0,357,417,315
