video,fps,frame,tip_x,tip_y
PCD_5,25.0,300,206,120
PCD_5,25.0,301,205,120
PCD_5,25.0,302,205,120
PCD_5,25.0,303,205,122
PCD_5,25.0,304,204,122
PCD_5,25.0,305,204,122
PCD_5,25.0,306,205,122
PCD_5,25.0,307,205,122
PCD_5,25.0,308,208,120
PCD_5,25.0,309,206,120
PCD_5,25.0,310,206,120
PCD_5,25.0,311,208,120
PCD_5,25.0,312,208,120
PCD_5,25.0,313,206,121
PCD_5,25.0,314,205,120
PCD_5,25.0,315,205,120
PCD_5,25.0,316,206,121
PCD_5,25.0,317,206,121
PCD_5,25.0,318,205,121
PCD_5,25.0,319,205,120
PCD_5,25.0,320,205,120
PCD_5,25.0,321,205,120
PCD_5,25.0,322,205,120
PCD_5,25.0,323,206,122
PCD_5,25.0,324,204,120
PCD_5,25.0,325,204,120
PCD_5,25.0,326,205,120
PCD_5,25.0,327,205,120
PCD_5,25.0,328,204,124
PCD_5,25.0,329,209,122
PCD_5,25.0,330,209,122
PCD_5,25.0,331,203,120
PCD_5,25.0,332,203,120
PCD_5,25.0,333,202,121
PCD_5,25.0,334,202,120
PCD_5,25.0,335,202,120
PCD_5,25.0,336,205,122
PCD_5,25.0,337,205,122
PCD_5,25.0,338,205,123
PCD_5,25.0,339,207,122
PCD_5,25.0,340,207,122
PCD_5,25.0,341,207,122
PCD_5,25.0,342,207,122
PCD_5,25.0,343,208,124
PCD_5,25.0,344,205,125
PCD_5,25.0,345,205,125
PCD_5,25.0,346,205,126
PCD_5,25.0,347,205,126
PCD_5,25.0,348,204,127
PCD_5,25.0,349,204,120
PCD_5,25.0,350,204,120
PCD_5,25.0,351,200,121
PCD_5,25.0,352,200,121
PCD_5,25.0,353,200,121
PCD_5,25.0,354,203,125
PCD_5,25.0,355,203,125
PCD_5,25.0,356,204,126
PCD_5,25.0,357,204,126
PCD_5,25.0,358,209,124
PCD_5,25.0,359,204,123
PCD_5,25.0,360,204,123
PCD_5,25.0,361,200,123
PCD_5,25.0,362,200,123
PCD_5,25.0,363,208,124
PCD_5,25.0,364,205,123
PCD_5,25.0,365,205,123
PCD_5,25.0,366,207,123
PCD_5,25.0,367,207,123
PCD_5,25.0,368,208,121
PCD_5,25.0,369,208,121
PCD_5,25.0,370,208,121
PCD_5,25.0,371,205,121
PCD_5,25.0,372,205,121
PCD_5,25.0,373,204,121
PCD_5,25.0,374,204,124
PCD_5,25.0,375,204,124
PCD_5,25.0,376,202,124
PCD_5,25.0,377,202,124
PCD_5,25.0,378,205,120
PCD_5,25.0,379,202,120
PCD_5,25.0,380,202,120
PCD_5,25.0,381,202,121
PCD_5,25.0,382,202,121
PCD_5,25.0,383,200,121
PCD_5,25.0,384,200,121
PCD_5,25.0,385,200,121
PCD_5,25.0,386,204,122
PCD_5,25.0,387,204,122
PCD_5,25.0,388,203,121
PCD_5,25.0,389,202,121
PCD_5,25.0,390,202,121
PCD_5,25.0,391,204,121
PCD_5,25.0,392,204,121
PCD_5,25.0,393,204,120
PCD_5,25.0,394,200,120
PCD_5,25.0,395,200,120
PCD_5,25.0,396,205,120
PCD_5,25.0,397,205,120
PCD_5,25.0,398,205,120
PCD_5,25.0,399,204,120
